Name,File Name,Size,File
scanner,scanner.svg,32,https://wentin.github.io/elementary-icons/svg/32/scanner.svg
security high,security-high.svg,32,https://wentin.github.io/elementary-icons/svg/32/security-high.svg
security low,security-low.svg,32,https://wentin.github.io/elementary-icons/svg/32/security-low.svg
security medium,security-medium.svg,32,https://wentin.github.io/elementary-icons/svg/32/security-medium.svg
shellscript,shellscript.svg,32,https://wentin.github.io/elementary-icons/svg/32/shellscript.svg
software update available,software-update-available.svg,32,https://wentin.github.io/elementary-icons/svg/32/software-update-available.svg
software update urgent,software-update-urgent.svg,32,https://wentin.github.io/elementary-icons/svg/32/software-update-urgent.svg
sync synchronizing,sync-synchronizing.svg,32,https://wentin.github.io/elementary-icons/svg/32/sync-synchronizing.svg
system file manager,system-file-manager.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-file-manager.svg
system help,system-help.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-help.svg
system lock screen,system-lock-screen.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-lock-screen.svg
system log out,system-log-out.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-log-out.svg
system os install,system-os-install.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-os-install.svg
system os installer,system-os-installer.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-os-installer.svg
system reboot,system-reboot.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-reboot.svg
system restart,system-restart.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-restart.svg
system shutdown,system-shutdown.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-shutdown.svg
system software install,system-software-install.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-software-install.svg
system software update,system-software-update.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-software-update.svg
system suspend,system-suspend.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-suspend.svg
system users,system-users.svg,32,https://wentin.github.io/elementary-icons/svg/32/system-users.svg
system,system.svg,32,https://wentin.github.io/elementary-icons/svg/32/system.svg
tag new,tag-new.svg,32,https://wentin.github.io/elementary-icons/svg/32/tag-new.svg
tag,tag.svg,32,https://wentin.github.io/elementary-icons/svg/32/tag.svg
text calendar,text-calendar.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-calendar.svg
text css,text-css.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-css.svg
text csv,text-csv.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-csv.svg
text directory,text-directory.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-directory.svg
text enriched rtl,text-enriched-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-enriched-rtl.svg
text enriched,text-enriched.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-enriched.svg
text html,text-html.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-html.svg
text htmlh,text-htmlh.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-htmlh.svg
text markdown,text-markdown.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-markdown.svg
text plain rtl,text-plain-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-plain-rtl.svg
text plain,text-plain.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-plain.svg
text richtext rtl,text-richtext-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-richtext-rtl.svg
text richtext,text-richtext.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-richtext.svg
text rtl,text-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-rtl.svg
text spreadsheet,text-spreadsheet.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-spreadsheet.svg
text x bibtex,text-x-bibtex.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-bibtex.svg
text x c  ,text-x-c++.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-c++.svg
text x c  src,text-x-c++src.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-c++src.svg
text x changelog,text-x-changelog.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-changelog.svg
text x chdr,text-x-chdr.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-chdr.svg
text x cmake,text-x-cmake.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-cmake.svg
text x copying,text-x-copying.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-copying.svg
text x csharp,text-x-csharp.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-csharp.svg
text x csrc,text-x-csrc.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-csrc.svg
text x generic rtl,text-x-generic-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-generic-rtl.svg
text x generic template rtl,text-x-generic-template-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-generic-template-rtl.svg
text x generic template,text-x-generic-template.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-generic-template.svg
text x generic,text-x-generic.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-generic.svg
text x gettext translation template,text-x-gettext-translation-template.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-gettext-translation-template.svg
text x gettext translation,text-x-gettext-translation.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-gettext-translation.svg
text x go,text-x-go.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-go.svg
text x install,text-x-install.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-install.svg
text x java source,text-x-java-source.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-java-source.svg
text x java,text-x-java.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-java.svg
text x makefile,text-x-makefile.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-makefile.svg
text x meson,text-x-meson.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-meson.svg
text x patch,text-x-patch.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-patch.svg
text x preview,text-x-preview.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-preview.svg
text x python,text-x-python.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-python.svg
text x python3,text-x-python3.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-python3.svg
text x readme,text-x-readme.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-readme.svg
text x sass,text-x-sass.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-sass.svg
text x script,text-x-script.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-script.svg
text x scss,text-x-scss.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-scss.svg
text x source,text-x-source.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-source.svg
text x sql,text-x-sql.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-sql.svg
text x ssa,text-x-ssa.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-ssa.svg
text x tex,text-x-tex.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-tex.svg
text x vala,text-x-vala.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-x-vala.svg
text xml,text-xml.svg,32,https://wentin.github.io/elementary-icons/svg/32/text-xml.svg
text,text.svg,32,https://wentin.github.io/elementary-icons/svg/32/text.svg
tool pointer,tool-pointer.svg,32,https://wentin.github.io/elementary-icons/svg/32/tool-pointer.svg
unknown,unknown.svg,32,https://wentin.github.io/elementary-icons/svg/32/unknown.svg
user bookmarks,user-bookmarks.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-bookmarks.svg
user desktop open,user-desktop-open.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-desktop-open.svg
user desktop,user-desktop.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-desktop.svg
user home drag accept,user-home-drag-accept.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-home-drag-accept.svg
user home open,user-home-open.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-home-open.svg
user home,user-home.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-home.svg
user trash full,user-trash-full.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-trash-full.svg
user trash,user-trash.svg,32,https://wentin.github.io/elementary-icons/svg/32/user-trash.svg
utilities terminal,utilities-terminal.svg,32,https://wentin.github.io/elementary-icons/svg/32/utilities-terminal.svg
vcalendar,vcalendar.svg,32,https://wentin.github.io/elementary-icons/svg/32/vcalendar.svg
vcard,vcard.svg,32,https://wentin.github.io/elementary-icons/svg/32/vcard.svg
video display tv,video-display-tv.svg,32,https://wentin.github.io/elementary-icons/svg/32/video-display-tv.svg
video display,video-display.svg,32,https://wentin.github.io/elementary-icons/svg/32/video-display.svg
video x generic,video-x-generic.svg,32,https://wentin.github.io/elementary-icons/svg/32/video-x-generic.svg
view reader,view-reader.svg,32,https://wentin.github.io/elementary-icons/svg/32/view-reader.svg
view refresh,view-refresh.svg,32,https://wentin.github.io/elementary-icons/svg/32/view-refresh.svg
web browser,web-browser.svg,32,https://wentin.github.io/elementary-icons/svg/32/web-browser.svg
window new,window-new.svg,32,https://wentin.github.io/elementary-icons/svg/32/window-new.svg
wordprocessing rtl,wordprocessing-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/wordprocessing-rtl.svg
www,www.svg,32,https://wentin.github.io/elementary-icons/svg/32/www.svg
x office address book,x-office-address-book.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-address-book.svg
x office calendar,x-office-calendar.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-calendar.svg
x office document rtl,x-office-document-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-document-rtl.svg
x office document template rtl,x-office-document-template-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-document-template-rtl.svg
x office document template,x-office-document-template.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-document-template.svg
x office document,x-office-document.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-document.svg
x office drawing template,x-office-drawing-template.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-drawing-template.svg
x office drawing,x-office-drawing.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-drawing.svg
x office presentation rtl,x-office-presentation-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-presentation-rtl.svg
x office presentation template rtl,x-office-presentation-template-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-presentation-template-rtl.svg
x office presentation template,x-office-presentation-template.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-presentation-template.svg
x office presentation,x-office-presentation.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-presentation.svg
x office spreadsheet template,x-office-spreadsheet-template.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-spreadsheet-template.svg
x office spreadsheet,x-office-spreadsheet.svg,32,https://wentin.github.io/elementary-icons/svg/32/x-office-spreadsheet.svg
accessories calculator,accessories-calculator.svg,48,https://wentin.github.io/elementary-icons/svg/48/accessories-calculator.svg
accessories camera,accessories-camera.svg,48,https://wentin.github.io/elementary-icons/svg/48/accessories-camera.svg
accessories character map,accessories-character-map.svg,48,https://wentin.github.io/elementary-icons/svg/48/accessories-character-map.svg
accessories text editor,accessories-text-editor.svg,48,https://wentin.github.io/elementary-icons/svg/48/accessories-text-editor.svg
address book new,address-book-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/address-book-new.svg
airplane mode,airplane-mode.svg,48,https://wentin.github.io/elementary-icons/svg/48/airplane-mode.svg
application atom xml,application-atom+xml.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-atom+xml.svg
application certificate,application-certificate.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-certificate.svg
application default icon,application-default-icon.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-default-icon.svg
application epub zip,application-epub+zip.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-epub+zip.svg
application illustrator,application-illustrator.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-illustrator.svg
application javascript,application-javascript.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-javascript.svg
application json,application-json.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-json.svg
application msword,application-msword.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-msword.svg
application octet stream,application-octet-stream.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-octet-stream.svg
application pdf,application-pdf.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-pdf.svg
application pgp,application-pgp.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-pgp.svg
application rss xml,application-rss+xml.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-rss+xml.svg
application rtf rtl,application-rtf-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-rtf-rtl.svg
application rtf,application-rtf.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-rtf.svg
application sql,application-sql.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-sql.svg
application vnd cups pdf banner,application-vnd.cups-pdf-banner.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.cups-pdf-banner.svg
application vnd debian binary package,application-vnd.debian.binary-package.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.debian.binary-package.svg
application vnd flatpak ref,application-vnd.flatpak.ref.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.flatpak.ref.svg
application vnd ms access,application-vnd.ms-access.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.ms-access.svg
application vnd ms excel,application-vnd.ms-excel.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.ms-excel.svg
application vnd ms powerpoint presentation macroEnabled 12,application-vnd.ms-powerpoint.presentation.macroEnabled.12.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.ms-powerpoint.presentation.macroEnabled.12.svg
application vnd ms powerpoint,application-vnd.ms-powerpoint.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.ms-powerpoint.svg
application vnd oasis opendocument chart,application-vnd.oasis.opendocument.chart.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.chart.svg
application vnd oasis opendocument database,application-vnd.oasis.opendocument.database.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.database.svg
application vnd oasis opendocument drawing,application-vnd.oasis.opendocument.drawing.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.drawing.svg
application vnd oasis opendocument graphics,application-vnd.oasis.opendocument.graphics.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.graphics.svg
application vnd oasis opendocument spreadsheet,application-vnd.oasis.opendocument.spreadsheet.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.spreadsheet.svg
application vnd oasis opendocument text rtl,application-vnd.oasis.opendocument.text-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.text-rtl.svg
application vnd oasis opendocument text web,application-vnd.oasis.opendocument.text-web.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.text-web.svg
application vnd oasis opendocument text,application-vnd.oasis.opendocument.text.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.oasis.opendocument.text.svg
application vnd openxmlformats officedocument presentationml presentation,application-vnd.openxmlformats-officedocument.presentationml.presentation.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.openxmlformats-officedocument.presentationml.presentation.svg
application vnd openxmlformats officedocument presentationml slideshow,application-vnd.openxmlformats-officedocument.presentationml.slideshow.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.openxmlformats-officedocument.presentationml.slideshow.svg
application vnd openxmlformats officedocument spreadsheetml sheet,application-vnd.openxmlformats-officedocument.spreadsheetml.sheet.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.openxmlformats-officedocument.spreadsheetml.sheet.svg
application vnd openxmlformats officedocument wordprocessingml document,application-vnd.openxmlformats-officedocument.wordprocessingml.document.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.openxmlformats-officedocument.wordprocessingml.document.svg
application vnd rn realmedia,application-vnd.rn-realmedia.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.rn-realmedia.svg
application vnd sun xml calc,application-vnd.sun.xml.calc.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.sun.xml.calc.svg
application vnd sun xml draw,application-vnd.sun.xml.draw.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.sun.xml.draw.svg
application vnd sun xml writer rtl,application-vnd.sun.xml.writer-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.sun.xml.writer-rtl.svg
application vnd sun xml writer,application-vnd.sun.xml.writer.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.sun.xml.writer.svg
application vnd wordperfect rtl,application-vnd.wordperfect-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.wordperfect-rtl.svg
application vnd wordperfect,application-vnd.wordperfect.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-vnd.wordperfect.svg
application x bittorrent,application-x-bittorrent.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-bittorrent.svg
application x blender,application-x-blender.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-blender.svg
application x cd image,application-x-cd-image.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-cd-image.svg
application x class file,application-x-class-file.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-class-file.svg
application x desktop,application-x-desktop.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-desktop.svg
application x executable,application-x-executable.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-executable.svg
application x fictionbook xml,application-x-fictionbook+xml.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-fictionbook+xml.svg
application x firmware,application-x-firmware.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-firmware.svg
application x flash video,application-x-flash-video.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-flash-video.svg
application x generic,application-x-generic.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-generic.svg
application x gnome theme package rtl,application-x-gnome-theme-package-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-gnome-theme-package-rtl.svg
application x gnome theme package,application-x-gnome-theme-package.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-gnome-theme-package.svg
application x gnumeric,application-x-gnumeric.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-gnumeric.svg
application x java,application-x-java.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-java.svg
application x javascript,application-x-javascript.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-javascript.svg
application x m4,application-x-m4.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-m4.svg
application x matroska,application-x-matroska.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-matroska.svg
application x ms dos executable,application-x-ms-dos-executable.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-ms-dos-executable.svg
application x msi,application-x-msi.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-msi.svg
application x object,application-x-object.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-object.svg
application x partial download,application-x-partial-download.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-partial-download.svg
application x php,application-x-php.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-php.svg
application x python bytecode,application-x-python-bytecode.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-python-bytecode.svg
application x raw disk image,application-x-raw-disk-image.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-raw-disk-image.svg
application x ruby,application-x-ruby.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-ruby.svg
application x shellscript,application-x-shellscript.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-shellscript.svg
application x shockwave flash,application-x-shockwave-flash.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-shockwave-flash.svg
application x sqlite2,application-x-sqlite2.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-sqlite2.svg
application x sqlite3,application-x-sqlite3.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-sqlite3.svg
application x subrip,application-x-subrip.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-subrip.svg
application x theme rtl,application-x-theme-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-theme-rtl.svg
application x theme,application-x-theme.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-x-theme.svg
application xml,application-xml.svg,48,https://wentin.github.io/elementary-icons/svg/48/application-xml.svg
applications accessories,applications-accessories.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-accessories.svg
applications audio symbolic,applications-audio-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-audio-symbolic.svg
applications development,applications-development.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-development.svg
applications education,applications-education.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-education.svg
applications fonts,applications-fonts.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-fonts.svg
applications games symbolic,applications-games-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-games-symbolic.svg
applications games,applications-games.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-games.svg
applications graphics,applications-graphics.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-graphics.svg
applications interfacedesign,applications-interfacedesign.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-interfacedesign.svg
applications internet symbolic,applications-internet-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-internet-symbolic.svg
applications internet,applications-internet.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-internet.svg
applications multimedia symbolic,applications-multimedia-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-multimedia-symbolic.svg
applications multimedia,applications-multimedia.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-multimedia.svg
applications office symbolic,applications-office-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-office-symbolic.svg
applications office,applications-office.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-office.svg
applications other,applications-other.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-other.svg
applications photography,applications-photography.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-photography.svg
applications science,applications-science.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-science.svg
applications system,applications-system.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-system.svg
applications utilities,applications-utilities.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-utilities.svg
applications video symbolic rtl,applications-video-symbolic-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-video-symbolic-rtl.svg
applications video symbolic,applications-video-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/applications-video-symbolic.svg
appointment missed,appointment-missed.svg,48,https://wentin.github.io/elementary-icons/svg/48/appointment-missed.svg
appointment new,appointment-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/appointment-new.svg
appointment soon,appointment-soon.svg,48,https://wentin.github.io/elementary-icons/svg/48/appointment-soon.svg
appointment,appointment.svg,48,https://wentin.github.io/elementary-icons/svg/48/appointment.svg
archive manager,archive-manager.svg,48,https://wentin.github.io/elementary-icons/svg/48/archive-manager.svg
audio card,audio-card.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-card.svg
audio headphones symbolic,audio-headphones-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-headphones-symbolic.svg
audio headphones,audio-headphones.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-headphones.svg
audio headsets,audio-headsets.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-headsets.svg
audio input microphone symbolic,audio-input-microphone-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-input-microphone-symbolic.svg
audio input microphone,audio-input-microphone.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-input-microphone.svg
audio mpeg,audio-mpeg.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-mpeg.svg
audio speaker center back testing,audio-speaker-center-back-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-center-back-testing.svg
audio speaker center back,audio-speaker-center-back.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-center-back.svg
audio speaker center testing,audio-speaker-center-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-center-testing.svg
audio speaker center,audio-speaker-center.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-center.svg
audio speaker left back testing,audio-speaker-left-back-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-left-back-testing.svg
audio speaker left back,audio-speaker-left-back.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-left-back.svg
audio speaker left side testing,audio-speaker-left-side-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-left-side-testing.svg
audio speaker left side,audio-speaker-left-side.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-left-side.svg
audio speaker left testing,audio-speaker-left-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-left-testing.svg
audio speaker left,audio-speaker-left.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-left.svg
audio speaker right back testing,audio-speaker-right-back-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-right-back-testing.svg
audio speaker right back,audio-speaker-right-back.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-right-back.svg
audio speaker right side testing,audio-speaker-right-side-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-right-side-testing.svg
audio speaker right side,audio-speaker-right-side.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-right-side.svg
audio speaker right testing,audio-speaker-right-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-right-testing.svg
audio speaker right,audio-speaker-right.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-right.svg
audio speaker testing,audio-speaker-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speaker-testing.svg
audio speakers,audio-speakers.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-speakers.svg
audio subwoofer testing,audio-subwoofer-testing.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-subwoofer-testing.svg
audio subwoofer,audio-subwoofer.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-subwoofer.svg
audio volume high symbolic,audio-volume-high-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-high-symbolic.svg
audio volume low symbolic,audio-volume-low-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-low-symbolic.svg
audio volume medium symbolic,audio-volume-medium-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-medium-symbolic.svg
audio volume muted blocking headphones symbolic,audio-volume-muted-blocking-headphones-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-muted-blocking-headphones-symbolic.svg
audio volume muted blocking symbolic,audio-volume-muted-blocking-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-muted-blocking-symbolic.svg
audio volume muted headphones symbolic,audio-volume-muted-headphones-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-muted-headphones-symbolic.svg
audio volume muted symbolic,audio-volume-muted-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-volume-muted-symbolic.svg
